notation,count
71E11641,1
31A233(+911),1
25G4(GROUND PINE),1
98B(HONORIUS)5,1
86(COUARDICE),1
61D(JONVELLE),1
"98B(DOMITIUS, Cn. Ahenobarbus)3",1
"61B2(CHAILLOU,...)3",1
31EE2362(+71),1
71H91(+0),1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 2.7.6)",1
11Q211,1
71D1512,1
73B125,1
94F81,1
82A(ALEXIS),1
71E5472(+0),1
42A2,1
71U2,1
73F2124,1
54AA5(+3),1
44G11(+11),1
71P342,1
92C24,1
73E11,1
46A211,1
11HH(MARGARET OF CORTONA),1
32B2(VOLSCI),1
45H22(+22),1
"98B(LEPIDUS, M.A.)4",1
11T6(+5),1
41A322,1
11HH(CHRISTINA)68,1
56BB22(+3),1
95B(PHILOMELA & PROCNE),1
12F52,1
73C7212(+0),1
73E365,1
92C461,1
25A3(Embarus),1
61B2(CLEMENS III)21,1
11FF4321,1
71B331(+0),1
71O331,1
71B322(+0),1
73C441,1
94G23,1
31D15(+931),1
44B1525,1
71D241,1
31A22,1
95A(CEPHALUS)2,1
61D(BREDERODE),1
71E33,1
95A(NARCISSUS)2,1
54EE33,1
"46A122(BRIMEU, David de)1",1
11H(CHRYSOGONUS),1
61E(ADAMA),1
25A3(Paros),1
31D150,1
98B(JULIAN THE APOSTATE)5,1
25G4(CELANDINE),1
82A(MALEBOUCHE),1
11D324(+4),1
57AA621(+6),1
25G4(AGRIMONY),1
86(DEPARTIR A CHACUN SELON SES MERITES),1
71A251(+31),1
42DD37,1
71X1(Ps. 101)2,1
71F656,1
73C7478,1
82AA(DUZABEL),1
48C855,1
32B2(LUSITANIANS),1
31A2753(+54),1
11HH(CATHERINE)3,1
48C7521(+0),1
46A122(LEYDEN)1,1
11H(ANDRE OF EGYPT)0,1
25F24(DEER)(+13),1
46A1241,1
25G41(GLADIOLUS),1
13B46,1
71F2123,1
61B2(WILLIAM III)21,1
56BB31(+11),1
61E(CALAIS),1
71K2945,1
71O7461(+0),1
46C13141(+7432),1
61A(1716),1
11F423,1
11H(GEORGE)83,1
44G111,1
"46A122(POT, Philippe)1",1
"61B2(PHEBUS, Gaston)21",1
54A44(+6),1
86(LIBERALITE),1
57A9(+113),1
43C582,1
73F2433,1
"46A122(PONTAILLER, Guy de)1",1
61E(COLOGNE),1
61I(GARRISON OF CHERBOURG),1
11I62(ISAIAH)4,1
61D(SANTES),1
92L722,1
25,1
61B2(DUNS SCOTUS)11,1
73D73(+5),1
48B411,1
11F32(+3),1
13B,1
48C530,1
11H(ELOI)42,1
11H(BLAISE)61,1
25A3(Seriphus),1
34B232(+91),1
95A(ION)1221,1
46A122(REINOUD II)1,1
"98B(SCAEVOLA, C.M.)4",1
61D(DRENTHE),1
94C131,1
73D41(+3),1
81A(ARTHUR),1
71E52231,1
61D(OOSTERGO),1
73F34,1
95A(TELEMACHUS)5,1
61D(MONTFORT),1
71H6,1
71H842,1
73DD646(+2),1
11H(JOHN GUALBERTO),1
92L52,1
25G4(MERCURY),1
43C4143,1
11HH(CLARE)68,1
31A25113(+9223),1
23H41(+63),1
11P361(MANICHEISM),1
61D(COLISANO),1
61B2(OTHO IV)21,1
96A5(PAX),1
92D55,1
25K1,1
44B511(+0),1
73A11(+0),1
11H(AGAPITUS),1
25G4(GLYCIRRHIZA),1
25F38(OSTRICH)(+91),1
96D(TARPEIA)51,1
25F33(FALCON)(+82),1
11H(AUGUSTINE)21,1
98B(CATULUS)68,1
71O7431,1
"46A122(UITKERKE, Roeland of)1",1
86(JUSTICE LEGAL),1
61D(GERIZIM),1
96C(AMULIUS)41(+0),1
31EE233321,1
11H(ASTERIUS),1
61D(PORCEAN),1
95A(EUPHORBUS)5,1
11I73(MARIAMNE),1
31E233321(+7),1
11L59,1
25G21(PEAR),1
13E25,1
73A523(+1),1
31BB12,1
71D1552,1
73E24,1
45L2,1
"46A122(LALAING, Jacques de)1",1
41C661,1
11HH(FELICITAS),1
71S11,1
71H5,1
11H(AGNES),1
47I2142(+945),1
46A122(JUAN II)1,1
71F134(+0),1
25F42('VIPER'),1
73C7484,1
45I6(+22),1
73A2322,1
73E343(+121),1
98B(Helvidius Priscus),1
25G4(SORREL),1
44B114(SULTAN),1
11HH(CATHERINE)62,1
25G3(OLIVE-TREE)(+1),1
45B49,1
92C48(DOVE),1
46C13142(+75246),1
47D8(SHOVEL),1
61F(ABBEY OF ST HUBERT),1
11H(CHARLEMAGNE)68(+0),1
25G4(COLYLEDON),1
73B55(+0),1
25G4((WOAD),1
12B411,1
41A3362,1
98B(ALEXANDER THE GREAT)522,1
11HH(AGNES)64(+0),1
86(AVARICE),1
"83(VONDEL, Joseph in Dothan)",1
11HH(THAIS)33,1
11H(BARBARA)9,1
61B2(LOUIS II)21,1
95B(ALCMENE)2,1
73D646(+3),1
11H(DOMINIC)36,1
25G3(OLIVE-TREE),1
92D141,1
61E(MAINZ),1
71I243,1
95A(ORESTES)343,1
11Q71466,1
"98B(JOSEPHUS, F.)",1
61B2(Henry IV),1
31A332,1
61B2(CHARLES MARTEL)3,1
55C21(+11),1
71X1(Ps.38),1
25G4(VITIS ALBA),1
71E1351,1
71X1(Ps. 1)3,1
41D3,1
71X1(Ps. 23:7-9),1
71Z21,1
98B(BELLUS),1
45K52(+0),1
82A(GANELON),1
61D(HISPANIA TARRASCONENSIS),1
61A(451),1
34B11(+95211),1
"46A122(LALLEMANT LE JEUNE, Jean)1",1
11Q7674,1
61B2(CLOVIS)21,1
73F25342,1
71P123,1
71H5453,1
96C(ROMULUS)33,1
11H(FRANCIS XAVIER)7,1
71E1352,1
11I62(JAEL),1
11H(CLAUDIUS)8,1
11HH(THERESA)119,1
73A221(+13),1
96B92,1
"61B2(BORSELEN, Wolfert of)11",1
11H(LAMBERT)81,1
11D31(+0),1
42E112,1
11HH(MYRRHOPHORES)35,1
73C874,1
11HH(JOAN OF ARC)61,1
73G324,1
45L1,1
85(FOX AND RAVEN),1
71H17331,1
11F4222(+31),1
94E211,1
61K(ARIANISM),1
71P32,1
92D18(WINGS),1
47I42421,1
73D4(+5),1
25FF243,1
48C8545,1
11H(PACHOMIUS)34,1
25GG4(CANIS CEREBRUM),1
11I63(NAOMI),1
73E62,1
71U31,1
95B(POLYXENA)6,1
"61A(1678, Vrede van Nijmegen)",1
11F731(+12),1
11H(VALERIAN)68,1
48C244,1
"98B(LAENAS, C.P.)5",1
52C4(+11),1
98B(THEOBERTUS AMBRIASCENTE)68,1
97CC63,1
71L24121,1
49G361,1
25A3(Calamos),1
31A25562(+915),1
57A4(+11),1
31A255,1
61B2(LAZAR HREBLJANOVIC)21,1
71H8223,1
11H(LAURENCE)9,1
25A3(EGYPT),1
71P1251,1
11I62(JUDAH)4,1
98B(SISENNA)5,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 5.2.1)",1
61A(1665-1667),1
43A4121,1
11I62(ECCLESIASTES),1
94P3,1
48C8422,1
42A22(+0),1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 4.7.4)",1
11Q7613,1
11Q7572,1
48C73331,1
12F51(FLAMEN),1
32B311(CELTIBERI),1
82A(OLIVER),1
45H342(+21),1
73G571(+0),1
25F41,1
49D34,1
11F431(+3),1
46A122(MEDICI)1,1
57A7(+113),1
"98B(POMPEIUS, Q.)6",1
73D75(+2),1
26C3(+0),1
98B(PHILIP OF ALEXANDRIA),1
31AA56,1
73C824,1
24B21,1
91B1327(+0),1
44B1223,1
44BB191,1
61D(VIRNENBURG),1
94F831,1
25A3(Delos),1
71C2762,1
11HH(LUCY)63,1
61D(LIGURIA),1
25F23(LION)(+5247),1
25A3(Thermia),1
71H173,1
71E545,1
46A122(JOAO OF COIMBRA)1,1
71A36(+0),1
45K13(+1),1
32B2(ATHAMANIANS),1
73A2354,1
25A21,1
49M13,1
11P433,1
25A3(CRETE),1
11F832,1
92C47(+0),1
71F21232,1
"98B(PERSIUS FLACCUS, Aulus)5",1
11Q71457,1
25F24(CAMEL)(+0),1
46A122(PHILIPPE OF TERNANT)1,1
98C(SEMPRONIA)5,1
25G4(THYME),1
25A3(DALMATIA),1
25G4(CHAMELEON),1
61BB2(ANNA GEPERTS)12,1
"98B(NUMITORIUS, L.)68",1
44G321(WHEEL)(+0),1
98C(SEMPRONIA)3,1
41C1191,1
71E11272,1
49E31,1
98B(LYCURGUS)5,1
61B2(JUSTINIANUS)22,1
71Y,1
23D(+12),1
86(AMITIE POUR DELECTATION),1
45C24,1
57AA91(+6),1
73D82(CROSS)(+5),1
24C212,1
71V221,1
71L333,1
42F3,1
45M11,1
98B(NERO)51,1
11HH(CATHERINE)42,1
47G23,1
31AA544,1
71P422(+0),1
11H(LAURENCE)61,1
73B63(+0),1
11H(ALOYSIUS GONZAGA)37,1
11P372,1
11L541342,1
73B24,1
61B2(HENRY VII)22,1
11H(MERCURY)83,1
92B1(+0),1
31D11221(+571),1
46C24(+642),1
25G31(ROSE-BUSH),1
25G(+22),1
73A235(+0),1
71H623,1
11I62(BOAZ),1
52A1(+3),1
61B2(JOHN OF GEND)21,1
52A51(+1),1
61D(RONCEVAUX),1
98B(ALEXANDER THE GREAT)11,1
57BB25(+11),1
96B11,1
25G4(PERISTEREON HYPTIOS),1
61D(RAVENSTEIN),1
25G4(CENTAURIUM MAIUS),1
47(+84),1
71D1921,1
11H(CLAUDIUS)(+5),1
12B213,1
71H1732,1
25H16(+1),1
25G4(CARDUS SILVATICUS),1
11F26(+0),1
25F24(STAG)(+33),1
98B(ANEMUR),1
"98B(MERULA, Corn.)68",1
11H(FRANCIS)37(+3),1
25G4(NILION),1
52B513,1
61D(TERNANT),1
11HH(BARBARA)(+3),1
73G55,1
13E421,1
11H(ELOI)111,1
71X1(Ps. 63:3)3,1
31B62352(+2),1
31A4422,1
32B2(ZEALOTS),1
42E13,1
11H(JEROME)0,1
31b9,1
"98B(LEPIDUS, M.A.)51",1
43A4,1
92C422,1
11H(NICHOLAS)6,1
98B(HIPPOCRATES)5,1
"46A122(FOIX, Matthieu de)1",1
25G4(ECHIOS),1
61B2(ENRIQUE OF TRANSTAMARE)21,1
61B2(JEAN I OF CLEVES),1
"98B(MEMMIUS, C.)4",1
12B15,1
98B(ARTAXERXES III OCHUS),1
11H(ERASMUS)5,1
71B34311,1
45B22,1
"98B(SERTORIUS, Q.)5",1
25A3(CORSICA),1
11P45,1
11Q733(+121),1
11H(JOHN CHRYSOSTOM)4,1
73F2215,1
25G4(LUPIN),1
13E61,1
49G1(+11),1
47I224(+0),1
25A3(SARMATIA IN EUROPE),1
96B834,1
61D(MARLE),1
61E(ADRIANOPLE),1
61B2(PIETRO D'ABANO),1
11H(GILLES),1
71O321,1
71X2(Song of Sol. 1:13),1
56FF23(+6),1
61D(LANCASTER),1
61B2(KORBUGAH OF MOSUL)21,1
61F(CASTLE BUSSEOL),1
57AA6142(+11),1
61E(SATURNIA),1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 5.1.16)",1
25A3(Cytharea),1
71F63(+0),1
98A(46 B.C.),1
11Q71451,1
25F33(EAGLE)(+1),1
71T42,1
31B161,1
25A3(TYRRHENIAN SEA),1
98B(CYRUS)12(+0),1
"98B(FABIUS DORSUO, C.)51",1
73F2142,1
11F233,1
44B19,1
61B2(WILLIAM THE CONQUEROR)21,1
45H3(+221),1
25C12,1
12E84(ELEUSIS),1
71H88231,1
25D34(+2),1
82AA(PAPELARDIE),1
94G232,1
31A5311,1
12E92(OLYMPIAN GAMES),1
59CC221,1
47D8(CHISEL),1
25A3(Aegina),1
71I72,1
45K26(+21),1
11HH(BARBARA)112,1
"46A122(BRIMEU, Jacques de)1",1
71I12,1
71Z33,1
98B(SERVILIUS),1
11H(AUGUSTINE)31,1
98B(OLYMPIAS)68,1
11H(CYPRIAN OF CARTHAGE)6,1
42E351,1
46C133(+764),1
43C11471,1
92B1213(+0),1
49B4212,1
61D(FLANDRES),1
25G4(ASCLEPIAS),1
25G4(HYPERICUM),1
25G41(POPPY),1
61D(BRESSE),1
"98B(LENTULUS, P.)3",1
71D127(+0),1
46A122(BEATRIJS VAN DAELEM)1,1
61D(AVENTINE),1
94G233,1
31E113(+0),1
61B2(ANTOINE GRAND BATARD)11,1
51II6(+3),1
44B11,1
71Q87,1
11I2(SAMIAN),1
71W21,1
26C1,1
47D8(KNIFE)(+0),1
31B17(+0),1
71C11,1
25A3(Limen),1
31AA5451,1
49G35(+52),1
22C4(WHITE),1
48C510(+11),1
82AA(TRISTESSE),1
71L25,1
25G411(...),1
25A3(Dipsi),1
98C(CIMBRIAN WOMEN)68,1
92B327,1
43A431,1
71L2442,1
94G233(+0),1
11H(ERASME),1
25A3(Tino),1
11HH(EUGENIE),1
25G4(HARE'S FOOT),1
42A361,1
11HH(HEDWIGES),1
82A(DAMETAS),1
98B(ALEXANDER)5,1
71F371,1
46A122(JACQUES DE CREVECOEUR)1,1
95A(TROILUS)21,1
"61B2(ARNULPHI, Jean)21",1
11G193,1
31EE23431,1
11H(REYNOLD),1
61A(410.08.24),1
71E23,1
11I72(PONTIUS PILATE),1
11H(MARCULF),1
12B13(BAAL-ZEBUB),1
25FF421(+7333),1
11H(THEOBALD),1
98C(ORESTILLA)68,1
31A2747(+921),1
47C8,1
11P31591,1
45B251,1
25F711(BEETLE),1
11Q722,1
71E1112(+0),1
73C1353,1
73D633(+0),1
57AA62(+11),1
31A2212(+931),1
57AA741(+1),1
41A7212,1
98B(SERVIUS TULLIUS)3,1
41A2415(+0),1
73C111(+0),1
92C25,1
98B(CINCINNATUS)4,1
71C1273,1
11U4(+11),1
42D341,1
48A2(+39),1
98B(AGLAUS OF PSOPHIS)5,1
96D(DIDO)531,1
71B323(+31),1
61E(SEGOR),1
71X1(Ps. 38)3,1
34B232(+1),1
"11H(CROWNED MARTYRS, FOUR)",1
98B(ALEXANDER THE GREAT)1,1
45C711(+0),1
11H(NIGASIUS),1
25F26(RAT),1
11QQ73123,1
31E23143(+71),1
73D58(+0),1
71O7121,1
31B6262,1
71D176(+0),1
61D(EPIRUS),1
96C(EVANDER)53,1
93B,1
71F8141,1
71E1144,1
49B(+4),1
71P4334,1
41B131,1
94G231,1
98B(SCIPIO AFRICANUS MAJOR)54,1
73D7221(+3),1
71H1421,1
47K1(+64),1
11G(+5),1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 7.2 ext. 1)",1
46A122(ANTOINE GRAND BATARD)1,1
23F22,1
71H815(+0),1
71F81121,1
25G4(BULBUS SCILLITUS),1
71E12122,1
31EE2212,1
31AA2762,1
71Z271,1
71T33(+0),1
95A(CEPHALUS),1
73C1336(+0),1
42D351(+0),1
94I422,1
98C(SEMIRAMIS)41,1
46C(+733),1
47K,1
71P331,1
82A(ALPHESIBEUS),1
73D7741(+0),1
11H(PALAEMON)68,1
95A(LAOMEDON)32(+0),1
61E(BRUGES),1
71K2744,1
61D(COUCHES),1
73C872,1
73B6331,1
"61B2(CATS, JACOB)",1
43C24,1
73D6241,1
43A344,1
25A3(Anaphios),1
73F2233432,1
98B(THEODOSIUS I),1
71F73(+0),1
25A3(Skorphades),1
61B2(THEODORIC I)21,1
92C39,1
98B(EMPEDOCLES),1
53BB5,1
55A1(+6),1
94E1,1
12B218,1
"98B(FANNIUS, A.)5",1
47I2114,1
71O7631,1
95A(ATHAMAS)61,1
45K3(+0),1
96C(ROMULUS)4,1
11F232(+5),1
43C243,1
98B(ARUNS)4,1
71O79(Jer. 21:9),1
86(DESATTREMPANCE),1
94B171,1
31EE2381,1
12A45,1
46C1314(+745),1
95B(MEDEA),1
11H(MARTIN)53,1
98B(AURELIAN),1
71G221,1
73A2341(+0),1
49D5112,1
43C2131,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 1.1.11)",1
25FF24,1
25G4(COLUMBARIS),1
73A624(+0),1
25G41(ROSE)(+13),1
73B64221,1
31A5452,1
73B1322(+0),1
71X1(Ps. 68)3,1
46A122(JEAN OF COMINES)1,1
25F39(ERICIUS),1
41D28,1
25G4(OENANTHE),1
11FF4222(+0),1
23D4(+112),1
46A123,1
48A9856(+74221),1
46A122(BERG),1
96B8344,1
96B8333,1
25G4(SUNDCORN),1
98B(DEMOSTHENES)5,1
46C132(+0),1
25F23(TIGER)(+621),1
11Q71462,1
11F4112(+3),1
71F3111,1
46A122(CHAILLOU)1,1
98B(MARIUS)4,1
71H8493,1
98B(HAMILCAR)68,1
96B831(+0),1
49MM321,1
46A125326,1
91E2,1
61B2(BERTREMI OF LICHTENSTEIN)11,1
25G4(LATHYRIS),1
48C7344,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 2.3.3)",1
23N,1
12B213(+0),1
71EE1142,1
45L41,1
46C144(+9),1
61D(GRUUTHUUSE),1
71Z44(2 Macc. 12:24-25),1
11I62(ELISHA),1
98B(THERAMENES)6,1
"98B(PERPENNA, M.P.V.)68",1
11I63(RUTH)5,1
61F(S.TEODORO),1
71O746,1
25G4(MEADOW FLEABANE),1
49G(+21),1
31A28,1
45F42(+32),1
92K15,1
11H(PACHOMIUS)3,1
71I424,1
11H(LIUDGER),1
25A3(Scopuliseptem),1
11F4135(+0),1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 3.2.24)",1
61E(ROMA),1
31A544,1
34B121(+98),1
11H(THOMAS AQUINAS)1,1
98B(PUBLIUS)5,1
71O33,1
25G21(PUMPKIN),1
"98B(SERVILIUS, Quintus)4",1
25H1311,1
61B2(BEATRIJS VAN ASSENDELFT),1
98B(BOCCHUS)5,1
96A29(MURCIA),1
25F24(STAG)(+1),1
71H8472,1
44G3511,1
31A2778(+0),1
13A12,1
31B6222,1
61B2(PHILIP THE GOOD)2,1
61D(VALOIS),1
71X1(Ps. 46:2)2,1
98B(HORATII)413,1
91B1118(SICKLE),1
11H(JANUARIUS),1
98C(...)5,1
"61B2(COMMINES, Philippes de)3",1
44G291,1
11Q713(+5),1
11Q311,1
71O913,1
"98B(SCAEVOLA, Q.M.)",1
98B(TARQUIN)5,1
61B2(PHILIP OF CLEVES)21,1
73D673(+0),1
44BB150,1
11H(JOHN)12(+12),1
61E(CHALONS-SUR-MARNE),1
61G(HOUDA),1
86(INSENSIBILITE),1
71E31113(+0),1
31A2724,1
92H331,1
48C531,1
46C298,1
61D(ANTIOCH),1
31A22221(+919),1
92B38(EYE ON SCEPTRE),1
71X2(Song of Sol. 3),1
23O42(+0),1
71L31,1
71U431(+0),1
98C(VOLUMNIA)3,1
71L27,1
61B2(HENRY VI)21,1
61B2(ANTHONY OF BURGUNDY)21,1
23O31(+0),1
98B(TRAJAN)5,1
94C2,1
94P123,1
44A1(+1),1
86(AMISTE ENTRE MARIEZ),1
73C7262(+0),1
43C1(+414),1
45F9,1
71H254,1
31E1,1
96B116,1
25F32(CROW)(+5262),1
96B544,1
46A122(FREDERIC OF MEURS)1,1
92C4543,1
25A3(Andros),1
61I(REVOLT OF THE GLADIATORS),1
98B(GRATIANUS)68,1
11H(MATTHEW)(+0),1
11H(PACHOMIUS)33(+11),1
"98B(POSTUMIUS ALBINUS, A.)5",1
11HH(BRIDGET)34(+0),1
71R41,1
71Q32,1
32B2(MACEDONIANS),1
11HH(MARTHA)41,1
71D191,1
71M432,1
73G33,1
11H(ERASMUS)69,1
45A(+22),1
24C191,1
98B(NUMA POMPILIUS)71,1
47H6,1
25G4(NAVELWORT),1
25A3(HUNGARY),1
11Q3,1
25G4(ELECAMPANE),1
31A2711(+2),1
11D357,1
44B163,1
73A23231,1
73A353,1
94A45,1
11T61(+3),1
98C(TULLIA)68,1
98B(NEBUCHADNEZZAR)4,1
98B(SYPHAX),1
96C(REMUS)6,1
98B(PERICLES),1
49C2(+51),1
73F352,1
52A5(+2),1
47G6(TROWEL),1
98B(ANTIGONUS)68,1
92L4122(+0),1
61A(1517),1
47G314(+0),1
73G491(+0),1
41C323,1
25G3(BEECH),1
73F2,1
73F223511,1
96B421,1
54F12(+111),1
96C(ROMULUS)1,1
73A623(+3),1
82A(RUGGIERO) Ruggiero,1
98B(NECTANABUM II),1
33C813,1
92L28(DRUM),1
86(RETENIR OULTRE RAISON),1
73D64(+2),1
71L1531,1
43C1431,1
92L579,1
44B135,1
48B(+2),1
98B(HYRCANUS),1
71X1(Ps. 6)1,1
44G561,1
73B13(+0),1
46C13187,1
46A122(CLEVES),1
11H(GUNTRAMMUS),1
46C1422,1
61D(THE CHANNEL),1
97K2,1
71O784(+11),1
71H154,1
"61B2(BOCCACIO, Giovanni)21",1
25G41(LILIUM),1
11L9,1
25F31(+5262),1
11H(MARINUS),1
11C3(+0),1
94L23,1
25F62('BABILONICI PISCES'),1
49C2131,1
44B114(MAYOR OF THE PALACE),1
98B(...)5,1
56F22,1
47B11111,1
46C13141(+763),1
46C13187(+0),1
11H(CHRISTOPHER)(+5),1
98B(HEROD),1
57BB13(+6),1
11D3252(+3),1
31D160(+1),1
11U4(+3),1
48C721,1
98B(ALEXANDER THE GREAT)9,1
45I161,1
"83(BREDERO, Moortje)",1
73B531,1
11I62(DAVID)36,1
98B(ALEXANDER)3,1
61B(+53),1
71L2121,1
11HH(PHARAHILDIS),1
11DD3,1
71E5231,1
73G541,1
25A3(Mundus),1
95A(TELEPHUS)4,1
98B(ZENO OF CITIUM)3,1
11Q651(+0),1
71E1334,1
11H(BONIFACE)(+5),1
48CC70(+1),1
47I15(PESTLE),1
48C812,1
61G(HOWDAH),1
31A251611,1
11DD311,1
"98C(JULIA, Sulspicia's mother)5",1
61I(BATTLE OF THAPSUS),1
31F24(+4),1
11F9(+5),1
31E2355(+7),1
73D754(+0),1
11C2(+5),1
"98B(MARIUS, Caius)5",1
44B1271,1
71C12842,1
94E221,1
25A22,1
11H(FRANCIS)12,1
98B(VAGOSUM),1
31B6233,1
61B2(WILLIAM OF GUELDERS)21,1
73G3111,1
73E373(+0),1
"98B(GELLIUS, Aulus)5",1
61D(MACEDON),1
46C133,1
71L29,1
71K31,1
47G53(+56),1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 4.4.10)",1
52AA5(+12),1
98B(CLEONYMUS)4,1
71Z44(2 Macc. 13:15-23),1
71E3,1
46A122(MARGARET BEAUFORT)1,1
71K29243,1
71T9(Tob. 1:6-9),1
"98B(DOMITIUS AHENOBARBUS, L.)4",1
73A2212,1
11G1923(+0),1
71H511,1
71Q831,1
43CC1146,1
73D31211(+0),1
82A(MOPSUS),1
71X1(Ps. 111:9)3,1
73D6714(+0),1
11I62(BENJAMIN)5,1
31E23111,1
44G(+61),1
"98B(MAXIMIANUS, H.M.A.V.)4",1
98B(ARISTOTLE)5,1
25FF3(PHOENIX)(+71),1
46C13181,1
42E411,1
11H(GEORGE)64,1
86(PRENDRE SANZ RAISON),1
46A122(CERFF)1,1
25G4(CACCABULUM),1
31E2362191,1
61BB2(HILDEGARD)21,1
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 2.8.4)",1
11P25(REMONSTRANTS),1
71T62,1
45K143,1
46C13142(+733),1
11I62(AHASVERUS),1
48(+3511),1
31A2245(+9341),1
11H(DENIS)51(+0),1
23D(+123),1
11G186(JOPHIEL),1
82A(GIRRAT),1
94L74,1
71H5263(+0),1
11H(GALL),1
92I22,1
11Q7143(+3),1
71F332,1
"46A122(CLEVES, Catherine of)",1
98B(SOLON)5,1
11HH(WALBURGA)7,1
98B(ANEBO)5,1
71Z29(1 Macc. 1:1-5),1
73G3241,1
94L682,1
11H(EUSTACHIUS),1
61B2(NICOLAUS DE LYRA),1
94R5,1
56B21(+6),1
73F22385(+3),1
61E(LAROCHELLE),1
98B(ALEXANDER THE GREAT)2,1
25A3(Constantinopolis),1
25G4(MUGWORT),1
71E11451,1
"61B2(BOURGOGNE, Charles de)11",1
71A24(+31),1
73DD652(+3),1
61B2(GUILLAUME OF SENS)21,1
73C852(+0),1
12F51(FLAMEN MARTIALIS),1
92L54,1
95A(LAOMEDON)4,1
11I62(SAUL)3,1
73C1211(+0),1
11QQ14,1
98B(ALEXANDER THE GREAT)514,1
61E(AMBRACIA),1
71E11271(+0),1
11H(CONFESSORS),1
31D1122(+72),1
71E112711(+0),1
71F631,1
71D16,1
25F25(ELEPHANT)(+0),1
98B(SOCRATES)6,1
71X1(Ps. 73:28),1
"71X2(Song of Sol.3, 1-3)",1
31EE23461(+0),1
25GG4(HOUND'S HEAD),1
11C231(+2),1
61B2(JACOB VAN MAERLANT)11,1
11H(NORBERT)13,1
94L4116,1
11H(IGNATIUS OF ANTIOCH)6,1
71E1112,1
"61B2(WILLIAM II, Count of the Netherlands)",1
46C1531,1
61K('COMPAINIES'),1
32A13,1
71N1631(+0),1
98B(TYDEUS)4,1
71L245,1
71E3174,1
46A1611,1
73C882(+0),1
"98B(MAXIMUS, Magnus)4",1
25A3(NORTHERN ASIA),1
11H(JEROME)12(+0),1
44G171,1
11H(VINCENTIUS),1
73AA521(+11),1
61B2(PHILIPPE OF TERNANT)11,1
25A3(Racleo),1
25A3(SOUTH OF DONAU),1
41D221(FUR CAP),1
7(+121),1
24C15,1
11D3275,1
98B(ORSUA)68,1
11H(HUBERT)54(+11),1
31A237,1
61D(TURKEY),1
11H(VIRGIN SAINTS),1
71N1323,1
25G4(OPIUM POPPY),1
73B1325(+0),1
45C5,1
73F2631,1
73F2114,1
92H191,1
98B(ANTIOCHUS V)3,1
12E91,1
98B(SCIPIO AFRICANUS MAJOR)8,1
71O331(+0),1
71S641,1
71A541,1
46A122(PHILIPPE OF SAVOY)1,1
31A25341,1
25F37(+441),1
61B2(ALFONSO XI)11,1
95A(HECTOR)3,1
34B11(+946),1
31D51,1
11D123(ST. ANTONY'S CROSS),1
47C611(+0),1
11H(PHILEMON),1
71P4132,1
"61A(BATTLE OF GIBRALTAR, 25.4.1607)",1
98B(HANNIBAL)8,1
96A19(DOMIDUCUS),1
71H8433,1
92L4216,1
96B7253,1
12A711,1
82AA(VIEILLESSE),1
"61B2(CHANDOS, John)21",1
11H(BERNARDINO)41,1
12C51,1
11H(GILES)41(+0),1
32B33(PERSIANS),1
61B2(HUGH OF ST. VICTOR)11,1
71B4211,1
61B2(AGOLANT)21,1
25F24(HIND)(+8),1
71H1442(+0),1
11D3223(+3),1
25A3(Hellespont),1
25II42,1
11H(POLYCARPUS),1
71H5256,1
"98B(TORQUATUS, T.M.)41",1
91B11141(+0),1
73G571,1
25F24(BOAR)(+521),1
11I62(SOLOMON)5,1
11D3311,1
25A3(TUNESIA),1
45C712(+1),1
11I62(AARON)4,1
"61B2 (GEORGE, BARON OF DÖRFLINGER)",1
92B12182,1
71K2142,1
11C2(+3),1
73C821(+0),1
25A4,1
11HH(MARY MAGDALENE)0,1
11P31112,1
11I62(HEZEKIAH),1
11I62(MELCHIZEDEK),1
71P4336,1
"61A(1648, MUENSTER)",1
71C12,1
11F63,1
44G6,1
71Z29(1 Macc. 1:59-60),1
11H(ALPHEGE OF CANTERBURY)12,1
96B12,1
92B1221,1
46A122(ANDRIEU OF HUMIERES)1,1
11I62(JOSEPH)5,1
95B(AMAZONS)4,1
26A,1
98C(MITHRIDATES' WIFE)3,1
25FF411(+75262),1
96D(DIDO)53,1
47D8(COMB),1
98B(ANTINOOS),1
61B2(CONSTANTINE II)21,1
98B(PHARNACES)5,1
61A(1702),1
12D21,1
56A1(+12),1
94H2451,1
61B2(GENSERIC)21,1
71F622(+0),1
96B823,1
98B(HOMER)9(+5),1
41A72111,1
96A16(+7),1
54F2(+11),1
46A122(MEURS)5,1
"98B(TUBERTUS, A.P.)41",1
98B(S.I. FRONTINUS)5,1
42A4,1
25A3(Mandrachi),1
11H(GREGORY)121,1
73F2233447,1
95A(CLEOBIS & BITON)51,1
92L714112,1
71C3221,1
61B2(FERDINAND I)11,1
52AA51(+6),1
57AA6(+11),1
