notation,count
61D(HAARLEMER MEER),1
61F(RATHAUS EMDEN (Emden)),1
61D(Ems),1
61E(EMDEN),1
25F62(SHEAT-FISH),1
25F44,1
25F72(CUTTLE-FISH),1
25F62(TURBOT),1
25F62(SALMON),1
25F62(CARP),1
25F62(PLAICE),1
25F62(HADDOCK),1
25F62(SEA-BREAM),1
25F62(Petermännchen),1
25F62,1
25F62(PIKE)(+33),1
25F72(TURBAN SNAIL),1
25D13(SILVER),1
61F(FRANKFURTER WESTHAFEN),1
23G44,1
26D41,1
61E(LINZ),1
25H2171,1
25K161,1
31BB162,1
61D(NORTH AFRICA),1
46C13112,1
43C111261(+4241),1
43C114(+423),1
43C11481,1
61F(SANKT BAVO),1
25F32(JAY)(+63),1
25F39(KINGFISHER)(+63),1
25F39(HOOPOE)(+63),1
25F37(+63),1
73D35121,1
48B122,1
48C(+2),1
25G3(BEECH)(+371),1
"61B2(NUSSBAUM, Jakob)11(+54)",1
"61B2(STEENWYCK D. J., HENDRICK VAN)",1
25A,1
49I(+1),1
"61B2(GELDER, Arent de)21(+54)",1
98B(ZEUXIS),1
"61B2(BOURDON, Sébastien)",1
"61B2(SLABBAERT, Karl)11(+54)",1
41B31(+2),1
43C7146,1
48C73521,1
25G41(MIMOSA),1
31A2322(+53),1
47B191(+21),1
31A2353(+3),1
33C82,1
"61B2(EULENSPIEGEL, Till)",1
48C53,1
"61B2(STEEN, Jan)",1
44A1(+4),1
46D32,1
61F(BÖRSE (Amsterdam)),1
61F(DAM),1
61F(PALAIS OP DE DAM),1
61F(NIEUWE KERK),1
25G41(HONEYSUCKLE),1
25G4(CAMOMILE),1
45K143,1
34B2311,1
61F(KASTEEL LOENERSLOOT),1
61E(ZAANDAM),1
61D(ZAAN),1
11HH(CLARE OF MONTEFALCO),1
61F(SCHLOSS SCHÖNBUSCH),1
61F(PARK SCHÖNBUSCH),1
46A31,1
"61F(ST. LUCIENKLOSTER, Amsterdam)",1
92C38(DOG),1
92C38(QUIVER),1
61E(TERNI),1
41A731(+4),1
31E52,1
25L(ROM),1
25G3(ALDER),1
31AA4581,1
84(SLEEPING BEAUTY),1
31D2,1
31AA2363(+4),1
41A42,1
92C472,1
41D2511,1
"61BB2(GROSSE, Doris)11",1
41AA192,1
43A371,1
41B36,1
71F378,1
25F32(SPARROW)(+432),1
25F72(NAUTILUS),1
48C15,1
"61B2(FABRITIUS, Barent)11(+53)",1
31B62313(+4),1
"61BB2(VOS, Susanna de)1",1
49C32(+3),1
43A11,1
61F(OUDE KERK),1
47E22,1
61A(1273),1
"61B2(RUDOLF (Heiliges Römisches Reich, König, 1))",1
61D(GRAUBÜNDEN),1
61F(VIA MALA),1
11Q10,1
11G192,1
11F621(+3),1
25G41(IRIS)(+1),1
11H(COSMAS &amp; DAMIAN)0,1
61D(SAINTE BAUME),1
11HH(MARY MAGDALENE)36,1
31E2347(+32),1
25H2321(ATLANTIC OCEAN),1
25H2322(NORTH SEA),1
61D(NORWAY),1
44G45,1
11P443,1
"61B2(HUSS,Jan)21",1
11P164,1
11P3114,1
61A(1415),1
41D221(BARRET)(+43),1
46A122(URMILLER Familie)1,1
"61B2(URMILLER, Hans)12(+53)",1
31D11211(+4),1
61B2(WEISS)(+512),1
61B2(SIMONGEORGE OF CORNWALL)11(+51),1
"61BB2(BILDERBEECQ, Maertgen van)11(+522)",1
11D123(TAU-CROSS),1
46A122(FÜRLEGER Familie)1,1
"61BB2(FÜRLEGER,Katharina)11(+53)",1
"61BB2(VESPUCCI,Simonetta)11(+2)",1
25G41(DANDELION),1
"61BB2(SALVIATI, FRANCESCA)1",1
"61BB2(BERNUS, Marie (Freifrau))11(+54)",1
"61BB2(TATISCHEFF, Dimitri (Gräfin))(+53)",1
94O511,1
25F39(BULLFINCH),1
"61BB2(BORGIA, Lucrezia)11(+53)",1
26B4,1
49G913,1
41A733(+4),1
"61B2(BORJAYVELASCO,Gaspar)11(+51)",1
41A254,1
56FF1,1
49G81,1
31A345,1
41C715,1
45C16(PISTOL),1
25G41(CHRISTMAS ROSE),1
"61B2(GOETHE, Johann Wolfgang von)11(+55)",1
95A(ORESTES)3,1
11I62(SOLOMON)32,1
11H(MAURUS)0,1
"61B2(VIBI,Ugolino)",1
11H(PETER)11,1
11H(CONSTANTIUSVONPERUGIA)0,1
11HH(MARYMAGDALENE)0,1
11H(HERKULANUSVONPERUGIA)0,1
11HH(SCHOLASTICA)0,1
11H(PLACID)0,1
25G41(NARCISSUS),1
25G41(MARIGOLD),1
61B2(LENZ)12(+53),1
"61BB2(STEININGER,Therese)12(+53)",1
41D221(BARETT)(+44),1
61F(SCHLOSS KRONBORG (Helsingør)),1
31A2352(+3),1
61E(HELSINGOR),1
47I223(+691),1
31AA231(+52),1
11D111,1
96A23511,1
92D7,1
91C212,1
11Q64,1
31AA231(+3),1
"61BB2(COSSMANN, Anna)11(+53)",1
25D13(GOLD),1
25FF411(+1),1
45L42,1
34E21(+22),1
25G41(MARGUERITE),1
"61BB2(WEIGLÉ,Hélène)11(+53)",1
41C64,1
33C29,1
33C87,1
61E(ORNANS),1
61E(NUENEN),1
11HH(ADELHEIDVONBERGAMO)4,1
11H(ALEXANDERVONBERGAMO)8,1
11H(FIRMUS),1
11H(LUPUSVONBERGAMO)31,1
11H(RUSTICUS),1
11HH(GRATAVONBERGAMO)4,1
"61B2(CROTTA, FAMILIE)",1
43C4144(+1),1
"61B2(ROUDIER, Paul)21",1
"61B2(STEVENS, Alfred)21",1
"61BB2(LECOUVÉ, Alice)21",1
"61BB2(MEUREND, Victorine)21",1
46BB221,1
61F(JUDENGASSE (Amsterdam)),1
73E31(+3),1
42E3711,1
61D(MARTINSWAND),1
73A2223,1
61D(AÍYINA),1
48C21(+11),1
61D(SAVOYER ALPEN),1
71B3312,1
11O,1
11K41,1
"61BB2(HOLZHAUSEN, Marie Sophie Friederike von)11(+53)",1
34A34,1
"61BB2(STEINLE, Agnes von)",1
71B321,1
71B311,1
26F2,1
33C93,1
33C8,1
73B521,1
"61BB2(BONENBERG, Bela)12(+55)",1
73B2(+5),1
"61B2(CLAPIS, Peter von)12(+55)",1
"61B2(HOLZHAUSEN, Justinian von)12(+53)",1
92D18(ARROW),1
"61BB2(HOLZHAUSEN, Anna von)12(+53)",1
"61B2(RUDELAUF, Hieronymus)2(+53)",1
"61B2(STRALENBERGER, Jakob)11(+522)",1
43C523(+1),1
25F26(RAT)(+531),1
"61B2(HOLZHAUSEN, Gilbrecht von)11(+53)",1
"61BB2(HOLZHAUSEN, Anna von)11(+53)",1
61F(CAFÉ D' HARCOURT),1
25C14,1
61A(1820.12),1
41D223(SHAWL),1
"61BB2(RADOWITZ, Berta von)11(+54)",1
41B15,1
11H(JOHN)6,1
25G41(PANSY),1
61D(TEGERNSEE),1
61E(CIVITA CASTELLANA),1
46B1,1
46C55(+1),1
46B23,1
46C5136,1
41C653(+61),1
25G21(APRICOT),1
25F711(HORNET),1
25F711(LADYBIRD),1
47K1(+66),1
25F6(+63),1
"61BB2(BEREND-CORINTH,Charlotte)",1
"61BB2(SCHILLING, Gerda)12(+55)",1
25G22(TURNIP),1
"61B2(KOLLE, Helmut)11(+53)",1
25H13811,1
48CC7523,1
31AA233(+3),1
61C2(PUSS),1
34B11(PINSCHER),1
56DD33,1
31D15(+89),1
31D112(+82),1
31D112(+89),1
"61B2(HODLER, Hector)(+55)",1
31D1120,1
31AA11(+89),1
48AA982,1
49D70,1
11H(VIKTOR VON SIENA)6,1
"61B2(ERDMANN-MACKE, Elisabeth)1",1
"61BB2(LAMBERTS VON SWOLL, Maria)13",1
11P341(PARSON),1
61D(LEK),1
"61B2(HALMA, Reinier)13",1
61E(LANGERAK),1
"61BB2(CAVENDISH, ANNE)",1
"61B2(CAVENDISH, George Henry)",1
"61B2(CAVENDISH, William)",1
23F42,1
25G3(+32),1
61E(VILLERVILLE),1
33C,1
33C941,1
49D342,1
49D3212,1
11F4122(+5),1
25G41(CARNATION)(+1),1
73B131,1
46A122(RATZENBERG Familie)1,1
41A15,1
44E42,1
11I62(ISAAC),1
11I62(MANASSEH),1
11I62(JACOB),1
11I62(REHOBOAM),1
11I62(JESSE),1
11I62(EZEKIEL),1
11I62(JOSCHIJA),1
11I62(AHAZ),1
11I62(JEHORAM),1
11I62(JECHONIAS),1
11I62(JOSAPHAT),1
11H(HEINRICH SEUSE),1
11H(RAYMUND),1
61B2(VINCENTIUS BELLOVACENSIS),1
11H(ANTONINUS),1
61B2(PETRUS DE PALUDE),1
61B2(REGINALDUS VON ORLEANS),1
73D65,1
11HH(CATHERINE)131,1
11H(VINCENT FERRER),1
11H(ALBERT THE GREAT),1
61B2(HUGO DE SANCTO CARO),1
"61B2(BENEDIKT (Papst, 11))",1
"61B2(INNOZENZ (Papst, 5))",1
25G41(COMMON CENTAURY),1
11HH(DOROTHEA),1
61B2(OSWALD (König von Northumbria)),1
"61BB2(PORADA, Käthe von)",1
"61BB2(SWARZENSKI, Marie)12(+54)",1
"61BB2(NETTER, Carola)12(+54)",1
31AA231(+72),1
33C86,1
41D222(STOLE),1
"61BB2(THOMA, Ella)12(+55)",1
"61BB2(THOMA, Cella)12(+55)",1
61E(WESSLING),1
31AA2371,1
31D13(+89),1
31A277(+51),1
46C2325(+21),1
"61B2(MONET, Jean)13(+52)",1
41C42(+53),1
"61BB2(MONET, Camille)13(+52)",1
"61BB2(LEGRAND, Marguerite)",1
61F(CABARET OLIVIER),1
"61BB2(ANDRÉ, Ellen)",1
"61B2(RENOIR, Edmond)",1
48C161(+7242),1
48A91,1
31A572,1
48C8131,1
61E(MONTE CARLO),1
42D41,1
11L6,1
"61B2(MELANCHTHON, Philipp)11(+52)",1
"61B2(LUTHER, Martin)11(+522)",1
11HH(ELISABETH OF HUNGARY)5,1
73D3233,1
61E(SAINT-CLOUD),1
25G54,1
61E(EHRINGSDORF),1
"61BB2(KOLLWITZ, Käthe)(+521)",1
"61BB2(MÜLLER, Ida)11(+51)",1
"61BB2(MEURIER, Marthe)13(+53)",1
"61BB2(DENIS,Noële)13(+53)",1
"61BB2(DENIS,Bernadette)13(+53)",1
61D(GROTTA DELL' ARCO (Bellegra)),1
61D(ULTENTAL),1
"61B2(CORINTH, Franz Heinrich)",1
31AA241(+1),1
61E(ROMANEL-SUR-LAUSANNE),1
49D342(RHOMBUS),1
61F(BÖRNEPLATZSYNAGOGE (Frankfurt am Main)),1
61F(BÖRNEPLATZ (Frankfurt am Main)),1
"61B2(JULIUS II., Papst)",1
43A491,1
"61B2(NIETZSCHE, Friedrich)",1
95B(AMAZONS)4,1
46C155,1
61F(HAUPTBAHNHOF (Frankfurt am Main)),1
31D12(+89),1
73C86451,1
"61B2(PAUMGARTNER, Lukas)",1
"61B2(DÜRER, Albrecht)",1
"61B2(PIRCKHEIMER, Willibald)",1
"61B2(PAUMGARTNER, Stephan)",1
25F24(RHINOCEROS),1
25F72(MARBLED CONE)(+36),1
56B2,1
92G2,1
46C131612,1
"61B2(ULSTETT, Markus)12(+52)",1
71A4232,1
43A1221,1
25G1(+21),1
25H2323(BOCCA DI CAPRI),1
57A7(+113),1
31AA2763,1
52A51(+111),1
25,1
11H(NICHOLAS OF TOLENTINO)0,1
11Q732421,1
92D2,1
"61B2(VLEUGHELS, Nicolas)",1
54EE33,1
61F(PONT DE LA GUILLOTIÈRE),1
61D(RHÔNE),1
25F39(KINGFISHER),1
"61E(ISCHL, BAD)",1
"61E(New York, NY)",1
61D(HUDSON RIVER),1
"61F(SINGER BUILDING (New York, NY))",1
"61E(MANHATTAN (New York, NY))",1
"61F(METROPOLITAN LIFE TOWER (New York, NY))",1
"61F(THE TRUMP BUILDING (New York, NY))",1
"61F(WOOLWORTH BUILDING (New York, NY))",1
13B36(MOUNT BROCKEN),1
61E(WILDBODEN),1
61D(ANIO),1
61D(LAGO DI ALBANO),1
61F(EMISSARIO DEL LAGO DI ALBANO),1
"61BB2(BATTENBERG, Fridel)11(+52)",1
31AA261,1
31A141(+53),1
48C5212,1
94O213,1
48B26,1
"61B2(MANDER, Karel von)",1
61B2(MICHELANGELO BUONARROTI),1
"61B2(ANGELICO, Fra)",1
31A27631(+73),1
61B2(RAFFAEL),1
"61BB2(FOURMENT, Helene)11",1
61F(JAS DE BOUFFAN (Aix-en-Provence)),1
25G3(CHESTNUT-TREE),1
"61B2(CORINTH, Lovis)1(+52)",1
61E(VAHRN),1
61D(SCHALDERER BACH),1
82A(DIETRICH VON BERN),1
31A25192,1
31A2556,1
61E(NAUPLION),1
25H2323(ARGOLIC GULF),1
25F37(ROSEATE SPOONBILL),1
31F24(+5),1
91B1117,1
11R511,1
73D331,1
42D23,1
48C85431(PULCINELLA),1
31A2312,1
31A2531(+9231),1
31A2515(+922),1
31A2511(+9231),1
11H(ANTONY ABBOT)6(+4),1
71E31521,1
47I132,1
23A2,1
91A14(DEMOGORGON),1
20,1
58A1,1
23A21,1
61A(1912),1
24A3,1
61F(PLACE DE LA BASTILLE),1
"61BB2(CARL, Käthe)",1
"61BB2(KITCHIN, Alexandra)",1
"61B2(CORINTH, Lovis)1(+51)",1
"61B2(FRAIN, Robert)",1
61F(RUE SAINT-HONORÉ),1
31AA51111,1
61F(KÖNIGSPLATZ MÜNCHEN),1
61F(EHRENTEMPEL (München)),1
46C216,1
13A311,1
11L225,1
11A,1
11P1,1
26E22,1
25G3(OAK)(+37),1
31E228,1
25F23(ERMINE)(+9),1
11I62(DAVID)32,1
34B11(ALSATIAN DOG),1
33C41,1
73A1,1
41C43,1
46A122(MÄRKEL VON GRÜNAU)1,1
"61BB2(AA, Anna von)13(+55)",1
"61B2(MÄRKEL, Wigand)13(+55)",1
42B7422(5),1
46A122(WIGAND MÄRKEL)1,1
11Q7512,1
42B7411(7),1
25G41(CORNFLOWER),1
25G41(GILLYFLOWER),1
94A331,1
25G3(ORANGE-TREE),1
"61B2(PASSAVANT, Johann David)11(+522)",1
11F4112,1
"61B2(SIX, Pieter)12(+54)",1
11H(SEBASTIAN)63,1
11I51,1
44BB1522,1
"61BB2(PACHECO, Beatrix (Montbel et Entremonts, Comtesse)(+53)",1
61D(MONTE PENNA),1
61F(LA VERNA),1
12F51,1
73F223151,1
48A3(+373),1
82A(HENKER STEMPFEL),1
48C75412(+54),1
61B2(BITEROLF)21,1
61BB2(SOPHIE (Landgräfin von Thüringen))21,1
13B2(KLINGSOR),1
"61B2(HERMANN (Thüringen, Landgraf, 1))21",1
61B2(WOLFRAM VON ESCHENBACH)21,1
61A(1207),1
61B2(HEINRICH DER TUGENDHAFTE SCHREIBER)21,1
82A(HEINRICH VON OFTERDINGEN),1
61B2(WALTHER VON DER VOGELWEIDE)21,1
61B2(RAINMAR VON ZWETER)21,1
"61B2(LEERSE, Johann Georg)11(+53)",1
47H13,1
25D11(DIAMOND),1
"61BB2(LEERSE, Anna Elisabeth)11(+53)",1
41B312,1
"61BB2(HOLZHAUSEN, Henriette von)(+55)",1
"61B2(HOLZHAUSEN, Johann Maximilian von)11(+522)",1
98B(COCLES)41,1
61F(PONS SUBLICIUS (Rom)),1
"61B2(HOLZHAUSEN, Justinian Theodor Friedrich von)11(+53)",1
31A26232,1
31A2323(+4),1
"61B2(HOLZHAUSEN, Friedrich Adolph Carl von)11(+55)",1
71C13141,1
11Q71428,1
11D4117,1
61E(BERGEN OP ZOOM),1
61F(SINT-GEERTRUDISKERK (Bergen op Zoom)),1
73D52,1
73D581,1
73C8413,1
61F(DOPPELTEMPEL (KOM OMBO)),1
61E(KOM OMBO),1
61F(KIOSK DES TRAJAN),1
61F(SANT'ANDREA DELLA VALLE (Rom)),1
61F(PALAZZO ALDOBRANDINI (Rom)),1
61F(PALAZZO MELLINI (Rom)),1
61F(PALAZZO BONADIES LANCELLOTTI (Rom)),1
61F(PALAZZO VINCENZA (Rom)),1
46A139,1
61F(PALAZZO RIVALDI (Rom)),1
61F(PALAZZO ORSINI (Rom)),1
61F(NOSTRA SIGNORA DEL SACRO CUORE (Rom)),1
61F(PALAZZO CYBOI (Rom)),1
25G31(ROSE-BUSH),1
25G4(THISTLE),1
48C75412,1
11P162,1
11H(BONIFACE)42,1
61F(ELISABETHKIRCHE (Marburg)),1
11P12(+3),1
61F(DIOKLETIANSTHERMEN (Rom)),1
61F(TORRE DELLE MILIZIE (Rom)),1
61F(PONTE SISTO (Rom)),1
61F(SANT'AGOSTINO (Rom)),1
61E(SAINT-CLOUD (Hauts-de-Seine)),1
92B5422,1
46C1811(+23),1
73B22(+3),1
61D(BRETAGNE),1
25G53,1
61E(ORANGE),1
61F(BRITISH MUSEUM),1
51E,1
45D3,1
25G31(ROSE-BUSH)(+1),1
11F111,1
71A411,1
"61BB2(ROOS, Anna)12",1
"61B2(ROOS, Johann Heinrich)12",1
11D413,1
73C821,1
11D326,1
92C4911,1
97AA4,1
11F441,1
34B133,1
73AA521,1
73A624,1
44E11,1
61E(HERMSDORF (Berlin)),1
"61B2(RULAND, Nicolaus)11(+522)",1
43A375,1
11P331(VICAR),1
44D211,1
11F4233(+0),1
73E81,1
73D753,1
43B611,1
11DD3271(+0),1
82AA(ARMIDA),1
48CC73512,1
82A(RINALDO),1
"61BB2(DUCKWORTH, Julia)(+51)",1
73D57(+0),1
34B231(+22),1
73B42,1
48C7313,1
98B(SCIPIO AFRICANUS MAJOR)51(+0),1
11I71,1
11R21,1
11I61,1
48CC213,1
48C112,1
48CC5115,1
11P433,1
95A(PRIAM),1
31A236(+62),1
61BB2(Marchesa Concina di Udine)11(+53),1
31AA235(+72),1
43B311(+21),1
31A262522(+89),1
"61BB2(TAMLANDER, Impi)11(+53)",1
11D334(+3),1
73EE12(+31),1
11Q755,1
"61B2(HAGN, Ludwig von (1869-1876))11(+522)",1
96A5(FORTITUDO),1
96A5(PRUDENTIA),1
48C143,1
98A(+9),1
41D221(TRICORNE)(+44),1
11H(JOACHIM),1
47E2,1
61A(1619.07.25),1
"61BB2(KOLLWITZ, Käthe)1",1
96A11,1
"61B2(NUSSBAUM, Jakob)11(+522)",1
31A25311(+55),1
71W5312,1
71W3121,1
71W3141,1
"61B2(LECOURTOIS, Eugène Félix)11(+522)",1
61E(ROQUEVAIRE),1
47B191(PAINTER),1
"61B2(PFORR, Franz)11(+522)",1
61D(TINZENHORN),1
61F(STAFELALP (Davos)),1
61F(LÄNGMATTE),1
61D(ALTEIN),1
61F(BURG FRAGENSTEIN),1
"61B2(KARL (Heiliges Römisches Reich, Kaiser, 5))21",1
61E(BRUSSELS),1
"61BB2(CHRISTINE, Lothringen, Herzogin)21",1
"61B2(VESALIUS, Andreas)21",1
"61B2(EGMOND, Lamoral von)21",1
"61B2(WILHELM (Oranien, Fürst, 1, der Schweiger))21",1
"61B2(GRANVELLE, Antoine Perrenot de)21",1
"61BB2(MARIA, Ungarn, Königin)21",1
"61B2(LANNOY, Jean de)21",1
"61B2(PHILIBERT, Emanuel, Savoyen, Herzog)21",1
61A(1555.10.25),1
"61F(PALAST VON COUDENBERG, Brüssel)",1
"61B2(MONTMORENCY, Philippe de)21",1
"61BB2(MARIA, Heiliges Römisches Reich, Kaiserin)21",1
"61B2(LALAING, Philippe de)21",1
"61B2(LIGNE, Johann von)21",1
"61BB2(ELEONORE, Frankreich, Königin)21",1
"61B2(CROY, Philipp de)21",1
"61B2(PHILIPP, Spanien und Portugal, König, 2)21",1
"61B2(ZUICHEM, Vigilius van)21",1
61B2(PHILIBERT VON BRÜSSEL)21,1
44B1691,1
"61B2(MAXIMILIAN ,Heiliges Römisches Reich, Kaiser, 2)21",1
"61B2(GALLAIT, Louis)13",1
31AA262(+55),1
"61B2(CEBALLOS, Mariano)",1
43C1422,1
43C14221(+24),1
82AA(ESMERALDA),1
44F7411,1
61B11(+4),1
57AA613,1
41A645,1
61E(HILTERFINGEN),1
61D(THUNERSEE),1
"61F(WESTMINSTER BRIDGE, LONDON)",1
"61F(MONTAGU HOUSE, WHITEHALL)",1
61D(THAMES),1
61F(RICHMOND HOUSE),1
"61B2(WATTEAU, Antoine)11(+512)",1
41D222(JABOT),1
92E5421,1
61D(NEA KAMENI),1
61D(THIRASIA),1
61D(PALEA KAMENI),1
61D(ASPRONISI),1
61D(SANTORIN),1
61E(HOCHHEIM AM MAIN),1
"61F(SANKT STEPHAN, Mainz)",1
61F(MAINZER DOM),1
61E(RÜSSELSHEIM AM MAIN),1
61E(PORT SAID),1
48C1612(+721),1
"61F(SAN BENEDETTO, SUBIACO)",1
"61D(LAGO DI SAN BENEDETTO, SUBIACO)",1
61D(ANIENTAL),1
31A2611,1
"61BB2(HAMMERSHØI, Ida)1",1
11N37,1
31F24,1
25F711(DRAGONFLY),1
"61B2(VARNBÜLER, Ulrich)1(+522)",1
73G12,1
73G33,1
73G432,1
73G322,1
73G323,1
73G327,1
73G324,1
73G325,1
73G321,1
71A32114,1
73G326,1
73G3261,1
44G151,1
73G341,1
73G411,1
73G221,1
73G222,1
73G4931,1
73G493,1
73G4933,1
73G541,1
73G571,1
11H(EUSTACE)34,1
92H1212,1
31A2773,1
11N1,1
25FF241,1
25F711(ADMIRAL),1
25F711(FOX MOTH),1
25G41(CAMPION),1
25F711(HOVERFLY),1
25G41(WILD ORCHID),1
25F711(JEWEL BEETLE),1
61D(MONTE SORATTE),1
46AA122(ÁLVAREZ DE TOLEDO)1,1
46AA122(MEDICI)1,1
31AA2422(+3),1
44G15,1
"61F(MADONNA DELL'ORTO, VENEDIG)",1
"61F(RIO DELLA MADONNA DELL'ORTO, VENEDIG)",1
"61F(CASINO DEGLI SPIRITI, VENEDIG)",1
"61F(PALAZZO CONTARINI DAL ZAFFO, VENEDIG)",1
"61D(CANALE DELLA MISERICORDA, VENEDIG)",1
"61F(PONTE DE LA SACA, VENEDIG)",1
"61D(SACCA DELLA MISERICORDIA, VENEDIG)",1
94O2122,1
31A216,1
"61B2(PELLEGRINI, Giovanni Antonio)11(+54)",1
61B111(+511),1
"61BB2(POZZI, Giuditta)12(+52)",1
"61B2(ROSSO, Francesco)12(+52)",1
31AA253,1
73D413,1
73B41,1
73B43,1
12A4461,1
11FF4221(+31),1
11H(CHARLES BORROMEO)4(+2),1
73B82(+3),1
11FF4222(+31),1
61F(GOLDENER REITER (Dresden)),1
61F(DREIKÖNIGSKIRCHE (Dresden)),1
61F(HAUPTSTRASSE (Dresden)),1
61F(NEUSTÄDTER MARKT (Dresden)),1
61B2(AUGUSTUS THE STRONG)(+55),1
61F(NEUSTÄDTER RATHAUS (Dresden)),1
61F(DRESDEN-NEUSTADT),1
82A(ROLAND),1
11B51,1
11H(JEROME)37,1
71W51,1
41D221(CORNO DUCALE),1
"61B2(MEMMO, Marcantonio)11(+54)",1
73C6111,1
73C6114,1
41D232(CRINOLINE),1
61BB2(MARGARETE THERESIA (Kaiserin des Heiligen Römischen Reiches))(+55),1
48C7356(CORNETT),1
11HH(MONICA),1
11F45,1
11D25(+3),1
73E413,1
11F4222(+3),1
41D221(STUARTHAUBE),1
31AA26,1
11F21(+31),1
73B2(+31),1
11H(PETRONIUS OF BOLOGNA)(+31),1
61F(TORRE ASINELLI (Bologna)),1
61F(SAN PETRONIO (Bologna)),1
61F(TORRE GARISENDA (Bologna)),1
73A2353(+31),1
73A2331(+3),1
11H(JOSEPH)4(+31),1
11QQ14(+31),1
31AA2352(+76),1
11H(JANUARIUS)68,1
71A5,1
73A331,1
73A33,1
96C(ROMULUS)121,1
96C(ROMULUS)124,1
82A(MÜLLER RADLAUF),1
"83(BRENTANO, Die Mährchen vom Rhein)",1
25HH2130(RHINE)(+1),1
"83(BRENTANO, Rheinmärchen)",1
48C2(+2),1
25F39(DOVE)(+431),1
94L8(NEMEAN LION),1
"61B2(TITIO, Francesco)11",1
11Q22(+2),1
11P31522(+2),1
11D(+31),1
11G21(+31),1
44D21,1
46E1,1
53BB51,1
42D312,1
41D221(HENNIN),1
11H(JAMES THE GREAT)0,1
11HH0,1
92H1211,1
92L32(...),1
73D6271,1
73D611,1
92B58(PETASUS),1
92B58(WINGED SANDALS),1
43C39631,1
98C(ALCMENE)6,1
94L4115,1
94L41151,1
94L322,1
94L333,1
94L328,1
94L78,1
94L33231,1
94L4122,1
73D62711,1
43C396,1
31A453(+3),1
31A4523(+31),1
71E1,1
11D3342,1
71E21,1
"46A122(GLEICHEN, Christoph von)",1
94L222,1
94L223,1
94L52,1
94L324,1
25H23241,1
45C22(+0),1
45C14(LANCE)(+0),1
46A122(MURER),1
41D2122(PELERINE),1
45D21(+28),1
31F33,1
98B(EUCLIDES)5,1
49D40,1
"98B(PTOLEMAEUS, Claudius)5",1
"61B2(TUCHER, Sixt)(+55)",1
31EE23461(+5),1
11Q624,1
11H(ROCH)11,1
"61B2(PLANKFELT, Jobst)1(+522)",1
11H(DENIS),1
46C1444(4)(+63),1
73C241,1
25KK16,1
92L4151,1
71I531,1
71T571,1
73D321,1
11M3,1
94C111,1
92C479,1
55C22,1
31A26111,1
71C31541,1
11Q73241,1
73E77(+31),1
25F(+45),1
46C13(+82),1
46C133(+53),1
96A5(PAUPERTAS),1
25F4,1
25F41(IGUANA),1
25F62(SYNGNATHIDAE),1
11D3252(+3),1
11Q71452,1
31E23621(+5),1
11R7,1
82A(Mrs. Sinclair),1
31E123,1
"82AA(Harlowe, Clarissa)",1
56F23,1
42D13,1
42D15,1
31A2543(+918),1
31E112,1
31E211,1
47B1614,1
31D15(+76),1
31A2512(+32),1
43C4154(+1),1
31AA231(+71),1
31AA5111(+53),1
31AA2351(+71),1
31D15(+933),1
41D221(POKE BONNET)(+82),1
31AA2366(+0),1
31A2351(+71),1
31AA2512(+4),1
41D26(TOURNURE),1
41C27(POT)(+3),1
34B11(+982),1
61E(POTSDAM),1
48A9877(+22),1
31A533(PONYTRAIL),1
92A,1
92L57,1
92LL419,1
25F38(OSTRICH),1
52B511(+2),1
"83(CERVANTES, Don Quixote, 1605)",1
31A533(BOW),1
47I15(WATERING CAN),1
31AA2242,1
92E1,1
31A231(+71),1
41D221(TRICORNE)(+6),1
41A77(+3),1
31AA417(+31),1
47I2232,1
31A247(+51),1
41D26(BOW)(+81),1
31B623591(+1),1
31D11(+31),1
31A5331(+31),1
47D8(CHISEL),1
48C21,1
47D8(MALLET),1
25H(+0),1
49D3(+0),1
61BB11(+513),1
31B12(+0),1
41D221(HAT)(+6),1
31A551,1
31A2622(+1),1
42E44,1
"83(EWALD, Harlekin Patriot, 1791)",1
"83(HUBER, Vermischte Schriften von dem Verfasser des heimlichen Gerichts, 1793)",1
44G13,1
"83(GRÜNER, Der Märterer der Wahrheit, 1795)",1
31E122,1
46C13141(PINTO HORSE),1
47B241(+1),1
25H152(+0),1
31A25311(+1),1
47I2143,1
47I2141(+9512),1
47I2141(+9536),1
47I2112(+9441),1
47I2142(+9531),1
47I211(+949),1
46C13141(+7536),1
47I2112(+95211),1
47I2113(+9536),1
47I2112(+9322),1
48CC73431(+0),1
47I2112(+0),1
11HH(EUPHEMIA),1
46E223,1
73C7261,1
11H(CHARLES BORROMEO),1
48C1431(+72),1
41D26(HAIRBAND),1
61BB11(+522),1
44G24(+0),1
31A554,1
46C13141(+764),1
46C13141(GREY)(+721),1
41C3211,1
92D19164(+5),1
48C7531,1
92B5722(BACCHUS),1
25G4(IPOMOEA TRICOLOR),1
25G4(DIANTHUS),1
25G411(FLAMING PARROT),1
25G411(VERSICOLOR),1
25G411(PAPAVER SOMNIFERUM),1
25G411(TROPAEOLUM MAJUS),1
25G411(PASSIFLORA CAERULEA),1
25G411(MYOSOTIS SYLVATICA),1
25G41(PRIMULA AURICULA),1
25G411(DIANTHUS),1
25G411(LILIUM),1
25G411(MYOSOTIS),1
25G411(PAPAVER),1
25G411(PRIMULA AURICULA),1
25G411(RANUNCULUS ASIATICUS),1
25G411(NARCISSUS),1
